ANO_ELEICAO,NUM_TURNO,DESCRICAO_ELEICAO,SIGLA_UF,SIGLA_UE,NUMERO_PARTIDO,SIGLA_PARTIDO,NUMERO_CANDIDATO,DES_SITUACAO_CANDIDATURA,IDADE_DATA_ELEICAO,DESCRICAO_SEXO,DESCRICAO_GRAU_INSTRUCAO,DESCRICAO_ESTADO_CIVIL,DESCRICAO_COR_RACA,DESC_SIT_TOT_TURNO
2014,1,Eleições Gerais 2014,AL,AL,45,PSDB,4513,INDEFERIDO,41,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,AL,AL,55,PSD,5578,DEFERIDO,83,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,11,PP,1166,DEFERIDO,33,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,28,PRTB,2845,DEFERIDO,37,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,50,PSOL,5005,DEFERIDO,45,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AL,AL,11,PP,1112,DEFERIDO,52,MASCULINO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,11,PP,1178,DEFERIDO,62,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,20,PSC,2014,DEFERIDO,42,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,36,PTC,3644,DEFERIDO,29,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AL,AL,23,PPS,2344,DEFERIDO,24,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,28,PRTB,2811,DEFERIDO,61,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,40,PSB,4099,DEFERIDO,51,FEMININO,ENSINO MÉDIO COMPLETO,VIÚVO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,90,PROS,9090,DEFERIDO,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,AL,AL,25,DEM,2525,DEFERIDO,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,33,PMN,3333,DEFERIDO,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,28,PRTB,2813,RENÚNCIA,68,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AL,AL,28,PRTB,2838,DEFERIDO,36,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,33,PMN,3300,DEFERIDO,37,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,70,PT do B,7000,DEFERIDO,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,10,PRB,1077,DEFERIDO,39,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,28,PRTB,2835,DEFERIDO,23,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,45,PSDB,4567,DEFERIDO,44,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,45,PSDB,4589,DEFERIDO,36,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,45,PSDB,4512,DEFERIDO,56,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,33,PMN,3312,DEFERIDO,52,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,11,PP,1133,RENÚNCIA,30,FEMININO,SUPERIOR INCOMPLETO,VIÚVO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,AL,AL,45,PSDB,4590,INDEFERIDO,52,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PRETA,#NULO#
2014,1,Eleições Gerais 2014,AL,AL,25,DEM,2555,DEFERIDO,34,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,15,PMDB,1512,DEFERIDO,46,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,10,PRB,1022,DEFERIDO,54,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,10,PRB,1033,DEFERIDO,50,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,45,PSDB,4545,DEFERIDO,29,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,AL,AL,33,PMN,3311,DEFERIDO,45,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,11,PP,1100,RENÚNCIA,46,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,AL,AL,21,PCB,2121,RENÚNCIA,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AL,AL,25,DEM,2505,DEFERIDO,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,70,PT do B,7070,DEFERIDO,39,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,50,PSOL,5050,DEFERIDO,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AL,AL,28,PRTB,2870,DEFERIDO,51,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,55,PSD,5500,DEFERIDO,46,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,15,PMDB,1510,DEFERIDO,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,15,PMDB,1533,DEFERIDO,31,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,50,PSOL,5000,DEFERIDO,32,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AL,AL,11,PP,1122,DEFERIDO,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,15,PMDB,1556,DEFERIDO,61,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AL,AL,43,PV,4333,DEFERIDO,56,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5555,DEFERIDO,22,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1222,DEFERIDO,21,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,45,PSDB,4590,DEFERIDO,39,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,45,PSDB,4567,RENÚNCIA,45,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,77,SD,7787,DEFERIDO,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,27,PSDC,2716,DEFERIDO,38,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,65,PC do B,6580,INDEFERIDO,47,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,43,PV,4301,DEFERIDO,35,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,11,PP,1167,DEFERIDO,47,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5008,INDEFERIDO,40,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,27,PSDC,2790,DEFERIDO,53,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5566,DEFERIDO,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,44,PRP,4411,DEFERIDO,34,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,90,PROS,9090,DEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,31,PHS,3131,DEFERIDO,49,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,27,PSDC,2747,INDEFERIDO,39,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,27,PSDC,2789,DEFERIDO,42,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2020,DEFERIDO,53,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,ELEITO POR QP
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1236,DEFERIDO,63,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,11,PP,1100,DEFERIDO,44,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,23,PPS,2323,DEFERIDO,53,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,23,PPS,2333,DEFERIDO,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2012,DEFERIDO,30,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,14,PTB,1414,DEFERIDO,63,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,16,PSTU,1616,DEFERIDO,23,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5533,DEFERIDO,52,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5580,DEFERIDO,36,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5599,RENÚNCIA,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5021,DEFERIDO,40,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,43,PV,4321,DEFERIDO,58,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,40,PSB,4090,DEFERIDO,43,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,45,PSDB,4545,DEFERIDO,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,27,PSDC,2707,DEFERIDO,29,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1213,DEFERIDO,50,MASCULINO,SUPERIOR INCOMPLETO,SEPARADO(A) JUDICIALMENTE,PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,28,PRTB,2855,DEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,13,PT,1312,DEFERIDO,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,ELEITO POR MÉDIA
2014,1,Eleições Gerais 2014,AP,AP,45,PSDB,4580,INDEFERIDO,24,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5005,DEFERIDO,25,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,51,PEN,5151,DEFERIDO,46,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1201,DEFERIDO,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1200,DEFERIDO,64,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,11,PP,1112,DEFERIDO,29,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2010,DEFERIDO,51,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2000,DEFERIDO,48,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,33,PMN,3312,INDEFERIDO,37,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,16,PSTU,1600,DEFERIDO,33,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,33,PMN,3333,INDEFERIDO,54,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,77,SD,7788,DEFERIDO,38,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5523,DEFERIDO,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,13,PT,1340,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5080,DEFERIDO,48,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5055,DEFERIDO,29,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,51,PEN,5115,DEFERIDO,50,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5569,DEFERIDO,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,90,PROS,9012,DEFERIDO,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,10,PRB,1010,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ELEITO POR MÉDIA
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2007,DEFERIDO,48,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,51,PEN,5112,DEFERIDO,32,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2011,DEFERIDO,49,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,14,PTB,1410,DEFERIDO,53,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,45,PSDB,4500,DEFERIDO,38,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,25,DEM,2577,INDEFERIDO,38,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,25,DEM,2555,RENÚNCIA,62,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,77,SD,7777,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,15,PMDB,1515,DEFERIDO,55,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5089,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,15,PMDB,1513,DEFERIDO,50,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,28,PRTB,2800,DEFERIDO,54,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,40,PSB,4040,DEFERIDO,65,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,ELEITO POR QP
2014,1,Eleições Gerais 2014,AP,AP,90,PROS,9098,DEFERIDO,64,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,27,PSDC,2727,DEFERIDO,39,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,43,PV,4343,DEFERIDO,57,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1230,DEFERIDO,39,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1234,DEFERIDO,49,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1220,DEFERIDO,41,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,15,PMDB,1512,DEFERIDO,50,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,ELEITO POR MÉDIA
2014,1,Eleições Gerais 2014,AP,AP,28,PRTB,2899,DEFERIDO,54,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,28,PRTB,2828,DEFERIDO,52,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2040,DEFERIDO,42,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5577,DEFERIDO,32,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,65,PC do B,6565,INDEFERIDO,19,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5081,DEFERIDO,57,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,54,PPL,5423,DEFERIDO,66,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,13,PT,1321,DEFERIDO,29,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,65,PC do B,6566,DEFERIDO,52,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5050,DEFERIDO,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,54,PPL,5412,DEFERIDO,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,70,PT do B,7070,DEFERIDO,41,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,27,PSDC,2700,DEFERIDO,43,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,15,PMDB,1514,DEFERIDO,72,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,15,PMDB,1580,DEFERIDO,45,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,20,PSC,2014,DEFERIDO,34,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,36,PTC,3636,DEFERIDO,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,54,PPL,5444,DEFERIDO,48,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5026,DEFERIDO,37,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,11,PP,1111,DEFERIDO COM RECURSO,38,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,55,PSD,5544,DEFERIDO,40,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1212,DEFERIDO,48,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,ELEITO POR QP
2014,1,Eleições Gerais 2014,AP,AP,65,PC do B,6544,DEFERIDO,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5000,INDEFERIDO,59,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,50,PSOL,5011,INDEFERIDO,44,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,45,PSDB,4512,RENÚNCIA,36,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,AP,AP,22,PR,2222,DEFERIDO,36,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,AP,AP,22,PR,2290,DEFERIDO,34,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,90,PROS,9001,DEFERIDO,30,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,70,PT do B,7080,DEFERIDO,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,12,PDT,1256,DEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,AP,AP,14,PTB,1478,DEFERIDO,35,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,ELEITO POR MÉDIA
2014,1,Eleições Gerais 2014,AP,AP,25,DEM,2580,DEFERIDO,38,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,AP,AP,25,DEM,2525,DEFERIDO,41,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
